venue_name,street,city,region,postal_code,website,instagram,facebook,google_maps,search_query,robots_url,scrape_allowed,notes
McDonald's,8038 South Tryon Street,Charlotte,NC,28273,https://www.mcdonalds.com/us/en-us/location/23409.html,,,https://www.google.com/maps/search/?api=1&query=McDonald's%208038%20South%20Tryon%20Street%20Charlotte%20NC,"McDonald's 8038 South Tryon Street Charlotte NC (specials OR ""happy hour"" OR menu OR tacos OR wings)",https://www.mcdonalds.com/robots.txt,false,
McDonald's,2625 South Boulevard,Charlotte,NC,28209,https://www.mcdonalds.com/us/en-us/location/29236.html,,,https://www.google.com/maps/search/?api=1&query=McDonald's%202625%20South%20Boulevard%20Charlotte%20NC,"McDonald's 2625 South Boulevard Charlotte NC (specials OR ""happy hour"" OR menu OR tacos OR wings)",https://www.mcdonalds.com/robots.txt,false,
McDonald's,1620 Sardis Road North,Charlotte,NC,28270,https://www.mcdonalds.com/us/en-us/location/19561.html,,,https://www.google.com/maps/search/?api=1&query=McDonald's%201620%20Sardis%20Road%20North%20Charlotte%20NC,"McDonald's 1620 Sardis Road North Charlotte NC (specials OR ""happy hour"" OR menu OR tacos OR wings)",https://www.mcdonalds.com/robots.txt,false,
McDonald's,8560 Park Road,Charlotte,NC,28210,https://www.mcdonalds.com/us/en-us/location/35414.html,,,https://www.google.com/maps/search/?api=1&query=McDonald's%208560%20Park%20Road%20Charlotte%20NC,"McDonald's 8560 Park Road Charlotte NC (specials OR ""happy hour"" OR menu OR tacos OR wings)",https://www.mcdonalds.com/robots.txt,false,
McDonald's,2301 Central Avenue,Charlotte,NC,28205,https://www.mcdonalds.com/us/en-us/location/6463.html,,,https://www.google.com/maps/search/?api=1&query=McDonald's%202301%20Central%20Avenue%20Charlotte%20NC,"McDonald's 2301 Central Avenue Charlotte NC (specials OR ""happy hour"" OR menu OR tacos OR wings)",https://www.mcdonalds.com/robots.txt,false,
McDonald's,3058 Eastway Drive,Charlotte,NC,28205,https://www.mcdonalds.com/us/en-us/location/17239.html,,,https://www.google.com/maps/search/?api=1&query=McDonald's%203058%20Eastway%20Drive%20Charlotte%20NC,"McDonald's 3058 Eastway Drive Charlotte NC (specials OR ""happy hour"" OR menu OR tacos OR wings)",https://www.mcdonalds.com/robots.txt,false,
McDonald's,2518 Beatties Ford Road,Charlotte,NC,28216,https://www.mcdonalds.com/us/en-us/location/3575.html,,,https://www.google.com/maps/search/?api=1&query=McDonald's%202518%20Beatties%20Ford%20Road%20Charlotte%20NC,"McDonald's 2518 Beatties Ford Road Charlotte NC (specials OR ""happy hour"" OR menu OR tacos OR wings)",https://www.mcdonalds.com/robots.txt,false,
McDonald's,9505 South Boulevard,Charlotte,NC,28273,https://www.mcdonalds.com/us/en-us/location/16603.html,,,https://www.google.com/maps/search/?api=1&query=McDonald's%209505%20South%20Boulevard%20Charlotte%20NC,"McDonald's 9505 South Boulevard Charlotte NC (specials OR ""happy hour"" OR menu OR tacos OR wings)",https://www.mcdonalds.com/robots.txt,false,
McDonald's,6301 Albemarle Road,Charlotte,NC,28212,https://www.mcdonalds.com/us/en-us/location/2355.html,,,https://www.google.com/maps/search/?api=1&query=McDonald's%206301%20Albemarle%20Road%20Charlotte%20NC,"McDonald's 6301 Albemarle Road Charlotte NC (specials OR ""happy hour"" OR menu OR tacos OR wings)",https://www.mcdonalds.com/robots.txt,false,
McDonald's,4440 South Tryon Street,Charlotte,NC,28210,https://www.mcdonalds.com/us/en-us/location/6788.html,,,https://www.google.com/maps/search/?api=1&query=McDonald's%204440%20South%20Tryon%20Street%20Charlotte%20NC,"McDonald's 4440 South Tryon Street Charlotte NC (specials OR ""happy hour"" OR menu OR tacos OR wings)",https://www.mcdonalds.com/robots.txt,false,
McDonald's,9710 Rea Road,Charlotte,NC,28277,https://www.mcdonalds.com/us/en-us/location/31295.html,,,https://www.google.com/maps/search/?api=1&query=McDonald's%209710%20Rea%20Road%20Charlotte%20NC,"McDonald's 9710 Rea Road Charlotte NC (specials OR ""happy hour"" OR menu OR tacos OR wings)",https://www.mcdonalds.com/robots.txt,false,
McDonald's,9320 Steele Creek Road,Charlotte,NC,28273,https://www.mcdonalds.com/us/en-us/location/34737.html,,,https://www.google.com/maps/search/?api=1&query=McDonald's%209320%20Steele%20Creek%20Road%20Charlotte%20NC,"McDonald's 9320 Steele Creek Road Charlotte NC (specials OR ""happy hour"" OR menu OR tacos OR wings)",https://www.mcdonalds.com/robots.txt,false,
McDonald's,7051 South Boulevard,Charlotte,NC,28210,https://www.mcdonalds.com/us/en-us/location/37272.html,,,https://www.google.com/maps/search/?api=1&query=McDonald's%207051%20South%20Boulevard%20Charlotte%20NC,"McDonald's 7051 South Boulevard Charlotte NC (specials OR ""happy hour"" OR menu OR tacos OR wings)",https://www.mcdonalds.com/robots.txt,false,
McDonald's,2820 Boyer Street,Charlotte,NC,28208,https://www.mcdonalds.com/us/en-us/location/29327.html,,,https://www.google.com/maps/search/?api=1&query=McDonald's%202820%20Boyer%20Street%20Charlotte%20NC,"McDonald's 2820 Boyer Street Charlotte NC (specials OR ""happy hour"" OR menu OR tacos OR wings)",https://www.mcdonalds.com/robots.txt,false,
McDonald's,3315 Pineville-Matthews Road,Charlotte,NC,28226,https://www.mcdonalds.com/us/en-us/location/11604.html,,,https://www.google.com/maps/search/?api=1&query=McDonald's%203315%20Pineville-Matthews%20Road%20Charlotte%20NC,"McDonald's 3315 Pineville-Matthews Road Charlotte NC (specials OR ""happy hour"" OR menu OR tacos OR wings)",https://www.mcdonalds.com/robots.txt,false,
McDonald's,720 Meridian Center Drive,Charlotte,NC,28212,https://www.mcdonalds.com/us/en-us/location/35337.html,,,https://www.google.com/maps/search/?api=1&query=McDonald's%20720%20Meridian%20Center%20Drive%20Charlotte%20NC,"McDonald's 720 Meridian Center Drive Charlotte NC (specials OR ""happy hour"" OR menu OR tacos OR wings)",https://www.mcdonalds.com/robots.txt,false,
McDonald's,6225 Old Sugar Creek Road,Charlotte,NC,28269,https://www.mcdonalds.com/us/en-us/location/19283.html,,,https://www.google.com/maps/search/?api=1&query=McDonald's%206225%20Old%20Sugar%20Creek%20Road%20Charlotte%20NC,"McDonald's 6225 Old Sugar Creek Road Charlotte NC (specials OR ""happy hour"" OR menu OR tacos OR wings)",https://www.mcdonalds.com/robots.txt,false,
McDonald's,11620 Waverly Center Drive,Charlotte,NC,28277,https://www.mcdonalds.com/us/en-us/location/37614.html,,,https://www.google.com/maps/search/?api=1&query=McDonald's%2011620%20Waverly%20Center%20Drive%20Charlotte%20NC,"McDonald's 11620 Waverly Center Drive Charlotte NC (specials OR ""happy hour"" OR menu OR tacos OR wings)",https://www.mcdonalds.com/robots.txt,false,
McDonald's,9414 Northlake West Drive,Charlotte,NC,28216,https://www.mcdonalds.com/us/en-us/location/35403.html,,,https://www.google.com/maps/search/?api=1&query=McDonald's%209414%20Northlake%20West%20Drive%20Charlotte%20NC,"McDonald's 9414 Northlake West Drive Charlotte NC (specials OR ""happy hour"" OR menu OR tacos OR wings)",https://www.mcdonalds.com/robots.txt,false,
McDonald's,1201 West Sugar Creek Road,Charlotte,NC,28213,https://www.mcdonalds.com/us/en-us/location/6685.html,,,https://www.google.com/maps/search/?api=1&query=McDonald's%201201%20West%20Sugar%20Creek%20Road%20Charlotte%20NC,"McDonald's 1201 West Sugar Creek Road Charlotte NC (specials OR ""happy hour"" OR menu OR tacos OR wings)",https://www.mcdonalds.com/robots.txt,false,
McDonald's,5800 East W T Harris Boulevard,Charlotte,NC,28215,https://www.mcdonalds.com/us/en-us/location/10619.html,,,https://www.google.com/maps/search/?api=1&query=McDonald's%205800%20East%20W%20T%20Harris%20Boulevard%20Charlotte%20NC,"McDonald's 5800 East W T Harris Boulevard Charlotte NC (specials OR ""happy hour"" OR menu OR tacos OR wings)",https://www.mcdonalds.com/robots.txt,false,
McDonald's,5005 Sunset Lane,Charlotte,NC,28269,https://www.mcdonalds.com/us/en-us/location/11200.html,,,https://www.google.com/maps/search/?api=1&query=McDonald's%205005%20Sunset%20Lane%20Charlotte%20NC,"McDonald's 5005 Sunset Lane Charlotte NC (specials OR ""happy hour"" OR menu OR tacos OR wings)",https://www.mcdonalds.com/robots.txt,false,
McDonald's,8121 University City Boulevard,Charlotte,NC,28213,https://www.mcdonalds.com/us/en-us/location/14668.html,,,https://www.google.com/maps/search/?api=1&query=McDonald's%208121%20University%20City%20Boulevard%20Charlotte%20NC,"McDonald's 8121 University City Boulevard Charlotte NC (specials OR ""happy hour"" OR menu OR tacos OR wings)",https://www.mcdonalds.com/robots.txt,false,
McDonald's,8900 J M Keynes Drive,Charlotte,NC,28262,https://www.mcdonalds.com/us/en-us/location/7396.html,,,https://www.google.com/maps/search/?api=1&query=McDonald's%208900%20J%20M%20Keynes%20Drive%20Charlotte%20NC,"McDonald's 8900 J M Keynes Drive Charlotte NC (specials OR ""happy hour"" OR menu OR tacos OR wings)",https://www.mcdonalds.com/robots.txt,false,
McDonald's,5635 North Tryon Street,Charlotte,NC,28213,https://www.mcdonalds.com/us/en-us/location/39688.html,,,https://www.google.com/maps/search/?api=1&query=McDonald's%205635%20North%20Tryon%20Street%20Charlotte%20NC,"McDonald's 5635 North Tryon Street Charlotte NC (specials OR ""happy hour"" OR menu OR tacos OR wings)",https://www.mcdonalds.com/robots.txt,false,
McDonald's,413 Tyvola Road,Charlotte,NC,28217,https://www.mcdonalds.com/us/en-us/location/13052.html,,,https://www.google.com/maps/search/?api=1&query=McDonald's%20413%20Tyvola%20Road%20Charlotte%20NC,"McDonald's 413 Tyvola Road Charlotte NC (specials OR ""happy hour"" OR menu OR tacos OR wings)",https://www.mcdonalds.com/robots.txt,false,
McDonald's,1035 North Wendover,Charlotte,NC,28211,https://www.mcdonalds.com/us/en-us/location/5762.html,,,https://www.google.com/maps/search/?api=1&query=McDonald's%201035%20North%20Wendover%20Charlotte%20NC,"McDonald's 1035 North Wendover Charlotte NC (specials OR ""happy hour"" OR menu OR tacos OR wings)",https://www.mcdonalds.com/robots.txt,false,
McDonald's,6428 Fairview Road,Charlotte,NC,28210,https://www.mcdonalds.com/us/en-us/location/13361.html,,,https://www.google.com/maps/search/?api=1&query=McDonald's%206428%20Fairview%20Road%20Charlotte%20NC,"McDonald's 6428 Fairview Road Charlotte NC (specials OR ""happy hour"" OR menu OR tacos OR wings)",https://www.mcdonalds.com/robots.txt,false,
McDonald's,7721 Pineville Matthews Road,Charlotte,NC,28226,https://www.mcdonalds.com/us/en-us/location/33024.html,,,https://www.google.com/maps/search/?api=1&query=McDonald's%207721%20Pineville%20Matthews%20Road%20Charlotte%20NC,"McDonald's 7721 Pineville Matthews Road Charlotte NC (specials OR ""happy hour"" OR menu OR tacos OR wings)",https://www.mcdonalds.com/robots.txt,false,
McDonald's,2745 Freedom Drive,Charlotte,NC,28208,https://www.mcdonalds.com/us/en-us/location/563.html,,,https://www.google.com/maps/search/?api=1&query=McDonald's%202745%20Freedom%20Drive%20Charlotte%20NC,"McDonald's 2745 Freedom Drive Charlotte NC (specials OR ""happy hour"" OR menu OR tacos OR wings)",https://www.mcdonalds.com/robots.txt,false,
McHale's Pub,3112 North Davidson Street,Charlotte,NC,28205,https://mchalespubnoda.com,,,https://www.google.com/maps/search/?api=1&query=McHale's%20Pub%203112%20North%20Davidson%20Street%20Charlotte%20NC,"McHale's Pub 3112 North Davidson Street Charlotte NC (specials OR ""happy hour"" OR menu OR tacos OR wings)",https://mchalespubnoda.com/robots.txt,true,
McNinch House,,Charlotte,NC,,,,,https://www.google.com/maps/search/?api=1&query=McNinch%20House%20%20Charlotte%20NC,"McNinch House  Charlotte NC (specials OR ""happy hour"" OR menu OR tacos OR wings)",,,
Mellow Mushroom,,Charlotte,NC,,,,,https://www.google.com/maps/search/?api=1&query=Mellow%20Mushroom%20%20Charlotte%20NC,"Mellow Mushroom  Charlotte NC (specials OR ""happy hour"" OR menu OR tacos OR wings)",,,
Menya Noodle Counter,1941 East 7th Street,Charlotte,NC,28204,https://www.menyanoodles.com,,,https://www.google.com/maps/search/?api=1&query=Menya%20Noodle%20Counter%201941%20East%207th%20Street%20Charlotte%20NC,"Menya Noodle Counter 1941 East 7th Street Charlotte NC (specials OR ""happy hour"" OR menu OR tacos OR wings)",https://www.menyanoodles.com/robots.txt,false,
Merchant & Trade,,Charlotte,NC,,,,,https://www.google.com/maps/search/?api=1&query=Merchant%20%26%20Trade%20%20Charlotte%20NC,"Merchant & Trade  Charlotte NC (specials OR ""happy hour"" OR menu OR tacos OR wings)",,,
Mert's Heart And Soul,214 North College Street,Charlotte,NC,28202,,,,https://www.google.com/maps/search/?api=1&query=Mert's%20Heart%20And%20Soul%20214%20North%20College%20Street%20Charlotte%20NC,"Mert's Heart And Soul 214 North College Street Charlotte NC (specials OR ""happy hour"" OR menu OR tacos OR wings)",,,
Mezeh,,Charlotte,NC,,,,,https://www.google.com/maps/search/?api=1&query=Mezeh%20%20Charlotte%20NC,"Mezeh  Charlotte NC (specials OR ""happy hour"" OR menu OR tacos OR wings)",,,
Mezeh Mediterranean Grill,8925 J M Keynes Drive,Charlotte,NC,28262,,,,https://www.google.com/maps/search/?api=1&query=Mezeh%20Mediterranean%20Grill%208925%20J%20M%20Keynes%20Drive%20Charlotte%20NC,"Mezeh Mediterranean Grill 8925 J M Keynes Drive Charlotte NC (specials OR ""happy hour"" OR menu OR tacos OR wings)",,,
Mezeh Mediterranean Grill,,Charlotte,NC,,,,,https://www.google.com/maps/search/?api=1&query=Mezeh%20Mediterranean%20Grill%20%20Charlotte%20NC,"Mezeh Mediterranean Grill  Charlotte NC (specials OR ""happy hour"" OR menu OR tacos OR wings)",,,
Mezzanotte,2907 Providence Road,Charlotte,NC,28211,https://conterestaurantgroup.com/mezzanotte/,,,https://www.google.com/maps/search/?api=1&query=Mezzanotte%202907%20Providence%20Road%20Charlotte%20NC,"Mezzanotte 2907 Providence Road Charlotte NC (specials OR ""happy hour"" OR menu OR tacos OR wings)",https://conterestaurantgroup.com/robots.txt,false,
Mezzo Market,2212 The Plaza,Charlotte,NC,28205,https://mezzomarketclt.com,,,https://www.google.com/maps/search/?api=1&query=Mezzo%20Market%202212%20The%20Plaza%20Charlotte%20NC,"Mezzo Market 2212 The Plaza Charlotte NC (specials OR ""happy hour"" OR menu OR tacos OR wings)",https://mezzomarketclt.com/robots.txt,true,
Mi Pais Tienda y Antojitos,,Charlotte,NC,,,,,https://www.google.com/maps/search/?api=1&query=Mi%20Pais%20Tienda%20y%20Antojitos%20%20Charlotte%20NC,"Mi Pais Tienda y Antojitos  Charlotte NC (specials OR ""happy hour"" OR menu OR tacos OR wings)",,,
Mi Pueblo Mexican Grill,1820 Sardis Road North,Charlotte,NC,28270,https://www.mipueblomexgrill.com/,,,https://www.google.com/maps/search/?api=1&query=Mi%20Pueblo%20Mexican%20Grill%201820%20Sardis%20Road%20North%20Charlotte%20NC,"Mi Pueblo Mexican Grill 1820 Sardis Road North Charlotte NC (specials OR ""happy hour"" OR menu OR tacos OR wings)",https://www.mipueblomexgrill.com/robots.txt,false,
Mi Pueblo Mexican Grill,7003 University City Boulevard,Charlotte,NC,28262,,,,https://www.google.com/maps/search/?api=1&query=Mi%20Pueblo%20Mexican%20Grill%207003%20University%20City%20Boulevard%20Charlotte%20NC,"Mi Pueblo Mexican Grill 7003 University City Boulevard Charlotte NC (specials OR ""happy hour"" OR menu OR tacos OR wings)",,,
Midnight Diner,420 East Trade Street,Charlotte,NC,28202,https://midnightdinercharlotte.com/,,,https://www.google.com/maps/search/?api=1&query=Midnight%20Diner%20420%20East%20Trade%20Street%20Charlotte%20NC,"Midnight Diner 420 East Trade Street Charlotte NC (specials OR ""happy hour"" OR menu OR tacos OR wings)",https://midnightdinercharlotte.com/robots.txt,true,
Midnight Mulligan Brewing,2215 Thrift Road,Charlotte,NC,28208,,,,https://www.google.com/maps/search/?api=1&query=Midnight%20Mulligan%20Brewing%202215%20Thrift%20Road%20Charlotte%20NC,"Midnight Mulligan Brewing 2215 Thrift Road Charlotte NC (specials OR ""happy hour"" OR menu OR tacos OR wings)",,,
Midnight Society Cafe,832 Seigle Avenue,Charlotte,NC,28204,,,,https://www.google.com/maps/search/?api=1&query=Midnight%20Society%20Cafe%20832%20Seigle%20Avenue%20Charlotte%20NC,"Midnight Society Cafe 832 Seigle Avenue Charlotte NC (specials OR ""happy hour"" OR menu OR tacos OR wings)",,,
Midtown Tavern,,Charlotte,NC,,,,,https://www.google.com/maps/search/?api=1&query=Midtown%20Tavern%20%20Charlotte%20NC,"Midtown Tavern  Charlotte NC (specials OR ""happy hour"" OR menu OR tacos OR wings)",,,
Midwood Country Club,2123 Central Avenue,Charlotte,NC,28205,,,,https://www.google.com/maps/search/?api=1&query=Midwood%20Country%20Club%202123%20Central%20Avenue%20Charlotte%20NC,"Midwood Country Club 2123 Central Avenue Charlotte NC (specials OR ""happy hour"" OR menu OR tacos OR wings)",,,
Midwood Smokehouse,12410 Johnston Road,Charlotte,NC,28277,https://midwoodsmokehouse.com,,,https://www.google.com/maps/search/?api=1&query=Midwood%20Smokehouse%2012410%20Johnston%20Road%20Charlotte%20NC,"Midwood Smokehouse 12410 Johnston Road Charlotte NC (specials OR ""happy hour"" OR menu OR tacos OR wings)",https://midwoodsmokehouse.com/robots.txt,false,
Midwood Smokehouse,540 Brandywine Road,Charlotte,NC,28209,,,,https://www.google.com/maps/search/?api=1&query=Midwood%20Smokehouse%20540%20Brandywine%20Road%20Charlotte%20NC,"Midwood Smokehouse 540 Brandywine Road Charlotte NC (specials OR ""happy hour"" OR menu OR tacos OR wings)",,,
Midwood Smokehouse,,Charlotte,NC,,,,,https://www.google.com/maps/search/?api=1&query=Midwood%20Smokehouse%20%20Charlotte%20NC,"Midwood Smokehouse  Charlotte NC (specials OR ""happy hour"" OR menu OR tacos OR wings)",,,
Miguel's,4252 Business Center Drive,Charlotte,NC,28214,,,,https://www.google.com/maps/search/?api=1&query=Miguel's%204252%20Business%20Center%20Drive%20Charlotte%20NC,"Miguel's 4252 Business Center Drive Charlotte NC (specials OR ""happy hour"" OR menu OR tacos OR wings)",,,
Milkbread,1431 Central Avenue,Charlotte,NC,28205,,,,https://www.google.com/maps/search/?api=1&query=Milkbread%201431%20Central%20Avenue%20Charlotte%20NC,"Milkbread 1431 Central Avenue Charlotte NC (specials OR ""happy hour"" OR menu OR tacos OR wings)",,,
Milkbread,525 South Tryon Street,Charlotte,NC,28202,https://www.milkbread.com,,,https://www.google.com/maps/search/?api=1&query=Milkbread%20525%20South%20Tryon%20Street%20Charlotte%20NC,"Milkbread 525 South Tryon Street Charlotte NC (specials OR ""happy hour"" OR menu OR tacos OR wings)",https://www.milkbread.com/robots.txt,false,
Mimosa Grill,327 South Tryon Street,Charlotte,NC,28203,https://mimosagrill.com/,,,https://www.google.com/maps/search/?api=1&query=Mimosa%20Grill%20327%20South%20Tryon%20Street%20Charlotte%20NC,"Mimosa Grill 327 South Tryon Street Charlotte NC (specials OR ""happy hour"" OR menu OR tacos OR wings)",https://mimosagrill.com/robots.txt,false,
Miró Spanish Grille,,Charlotte,NC,,,,,https://www.google.com/maps/search/?api=1&query=Mir%C3%B3%20Spanish%20Grille%20%20Charlotte%20NC,"Miró Spanish Grille  Charlotte NC (specials OR ""happy hour"" OR menu OR tacos OR wings)",,,
Mocco Bistro,4004 South Boulevard,Charlotte,NC,28209,,,,https://www.google.com/maps/search/?api=1&query=Mocco%20Bistro%204004%20South%20Boulevard%20Charlotte%20NC,"Mocco Bistro 4004 South Boulevard Charlotte NC (specials OR ""happy hour"" OR menu OR tacos OR wings)",,,
