venue_name,street,neighborhood_hint,website,scrape_allowed,robots_url,google_maps,search_query,note
DeSano Pizzeria Napoletana,,,,,,https://www.google.com/maps/search/?api=1&query=DeSano%20Pizzeria%20Napoletana%20%20Charlotte%20NC,"DeSano Pizzeria Napoletana  Charlotte NC (specials OR ""happy hour"" OR menu OR tacos OR wings)",
Cast Iron Waffles,,,,,,https://www.google.com/maps/search/?api=1&query=Cast%20Iron%20Waffles%20%20Charlotte%20NC,"Cast Iron Waffles  Charlotte NC (specials OR ""happy hour"" OR menu OR tacos OR wings)",
Nuvolé Rooftop Twenty Two,220 East Trade Street,28202,,,,https://www.google.com/maps/search/?api=1&query=Nuvol%C3%A9%20Rooftop%20Twenty%20Two%20220%20East%20Trade%20Street%20Charlotte%20NC,"Nuvolé Rooftop Twenty Two 220 East Trade Street Charlotte NC (specials OR ""happy hour"" OR menu OR tacos OR wings)",
Kabuto's,,,,,,https://www.google.com/maps/search/?api=1&query=Kabuto's%20%20Charlotte%20NC,"Kabuto's  Charlotte NC (specials OR ""happy hour"" OR menu OR tacos OR wings)",
City Barbecue,,,,,,https://www.google.com/maps/search/?api=1&query=City%20Barbecue%20%20Charlotte%20NC,"City Barbecue  Charlotte NC (specials OR ""happy hour"" OR menu OR tacos OR wings)",
Ninteys Ice Cream and Sandwiches,9009 J M Keynes Drive,28262,,,,https://www.google.com/maps/search/?api=1&query=Ninteys%20Ice%20Cream%20and%20Sandwiches%209009%20J%20M%20Keynes%20Drive%20Charlotte%20NC,"Ninteys Ice Cream and Sandwiches 9009 J M Keynes Drive Charlotte NC (specials OR ""happy hour"" OR menu OR tacos OR wings)",
Anita’s Mexican Grill,,,,,,https://www.google.com/maps/search/?api=1&query=Anita%E2%80%99s%20Mexican%20Grill%20%20Charlotte%20NC,"Anita’s Mexican Grill  Charlotte NC (specials OR ""happy hour"" OR menu OR tacos OR wings)",
Sours,300 Camp Road,28206,,,,https://www.google.com/maps/search/?api=1&query=Sours%20300%20Camp%20Road%20Charlotte%20NC,"Sours 300 Camp Road Charlotte NC (specials OR ""happy hour"" OR menu OR tacos OR wings)",
NoDa Bar,,,,,,https://www.google.com/maps/search/?api=1&query=NoDa%20Bar%20%20Charlotte%20NC,"NoDa Bar  Charlotte NC (specials OR ""happy hour"" OR menu OR tacos OR wings)",
Benny Pennello’s,,,,,,https://www.google.com/maps/search/?api=1&query=Benny%20Pennello%E2%80%99s%20%20Charlotte%20NC,"Benny Pennello’s  Charlotte NC (specials OR ""happy hour"" OR menu OR tacos OR wings)",
Famous Toastery,,,,,,https://www.google.com/maps/search/?api=1&query=Famous%20Toastery%20%20Charlotte%20NC,"Famous Toastery  Charlotte NC (specials OR ""happy hour"" OR menu OR tacos OR wings)",
Rico's Acai,,,,,,https://www.google.com/maps/search/?api=1&query=Rico's%20Acai%20%20Charlotte%20NC,"Rico's Acai  Charlotte NC (specials OR ""happy hour"" OR menu OR tacos OR wings)",
Hawthorne's Pizza,,,,,,https://www.google.com/maps/search/?api=1&query=Hawthorne's%20Pizza%20%20Charlotte%20NC,"Hawthorne's Pizza  Charlotte NC (specials OR ""happy hour"" OR menu OR tacos OR wings)",
Kung Pao Wok,,,,,,https://www.google.com/maps/search/?api=1&query=Kung%20Pao%20Wok%20%20Charlotte%20NC,"Kung Pao Wok  Charlotte NC (specials OR ""happy hour"" OR menu OR tacos OR wings)",
Umi of Japan,,,,,,https://www.google.com/maps/search/?api=1&query=Umi%20of%20Japan%20%20Charlotte%20NC,"Umi of Japan  Charlotte NC (specials OR ""happy hour"" OR menu OR tacos OR wings)",
Cabo Fish Taco,,,,,,https://www.google.com/maps/search/?api=1&query=Cabo%20Fish%20Taco%20%20Charlotte%20NC,"Cabo Fish Taco  Charlotte NC (specials OR ""happy hour"" OR menu OR tacos OR wings)",
The Rusty Onion,,,,,,https://www.google.com/maps/search/?api=1&query=The%20Rusty%20Onion%20%20Charlotte%20NC,"The Rusty Onion  Charlotte NC (specials OR ""happy hour"" OR menu OR tacos OR wings)",
RedEye Diner,,,,,,https://www.google.com/maps/search/?api=1&query=RedEye%20Diner%20%20Charlotte%20NC,"RedEye Diner  Charlotte NC (specials OR ""happy hour"" OR menu OR tacos OR wings)",
Einstein Bros. Bagels,501 South College Street,28202,https://locations.einsteinbros.com/us/nc/charlotte/501-s-college-st,true,https://locations.einsteinbros.com/robots.txt,https://www.google.com/maps/search/?api=1&query=Einstein%20Bros.%20Bagels%201501%20South%20Boulevard%20Charlotte%20NC,"Einstein Bros. Bagels 1501 South Boulevard Charlotte NC (specials OR ""happy hour"" OR menu OR tacos OR wings)",
B.Good,14825 Ballantyne Village Way,28277,,,,https://www.google.com/maps/search/?api=1&query=B.Good%2014825%20Ballantyne%20Village%20Way%20Charlotte%20NC,"B.Good 14825 Ballantyne Village Way Charlotte NC (specials OR ""happy hour"" OR menu OR tacos OR wings)",
Cicis,10900 University City Boulevard,28213,,,,https://www.google.com/maps/search/?api=1&query=Cicis%2010900%20University%20City%20Boulevard%20Charlotte%20NC,"Cicis 10900 University City Boulevard Charlotte NC (specials OR ""happy hour"" OR menu OR tacos OR wings)",
Passage to India Indian Cuisine,9510 University City Boulevard,28213,http://www.passagetoindianc.com/,true,http://www.passagetoindianc.com/robots.txt,https://www.google.com/maps/search/?api=1&query=Passage%20to%20India%20Indian%20Cuisine%209510%20University%20City%20Boulevard%20Charlotte%20NC,"Passage to India Indian Cuisine 9510 University City Boulevard Charlotte NC (specials OR ""happy hour"" OR menu OR tacos OR wings)",
Toppers Pizza,,,,,,https://www.google.com/maps/search/?api=1&query=Toppers%20Pizza%20%20Charlotte%20NC,"Toppers Pizza  Charlotte NC (specials OR ""happy hour"" OR menu OR tacos OR wings)",
Coffee Cone Cafe,,,,,,https://www.google.com/maps/search/?api=1&query=Coffee%20Cone%20Cafe%20%20Charlotte%20NC,"Coffee Cone Cafe  Charlotte NC (specials OR ""happy hour"" OR menu OR tacos OR wings)",
Hanaya Garden Japanese Grill,,,,,,https://www.google.com/maps/search/?api=1&query=Hanaya%20Garden%20Japanese%20Grill%20%20Charlotte%20NC,"Hanaya Garden Japanese Grill  Charlotte NC (specials OR ""happy hour"" OR menu OR tacos OR wings)",
America's Best Wings,,,,,,https://www.google.com/maps/search/?api=1&query=America's%20Best%20Wings%20%20Charlotte%20NC,"America's Best Wings  Charlotte NC (specials OR ""happy hour"" OR menu OR tacos OR wings)",
Not Just Coffee,224 East 7th Street,28202,https://www.notjust.coffee/,false,https://www.notjust.coffee/robots.txt,https://www.google.com/maps/search/?api=1&query=Not%20Just%20Coffee%201026%20Jay%20Street%20Charlotte%20NC,"Not Just Coffee 1026 Jay Street Charlotte NC (specials OR ""happy hour"" OR menu OR tacos OR wings)",
Bánh Mì & Tea Company,,,,,,https://www.google.com/maps/search/?api=1&query=B%C3%A1nh%20M%C3%AC%20%26%20Tea%20Company%20%20Charlotte%20NC,"Bánh Mì & Tea Company  Charlotte NC (specials OR ""happy hour"" OR menu OR tacos OR wings)",
Phở Cali Thai,,,,,,https://www.google.com/maps/search/?api=1&query=Ph%E1%BB%9F%20Cali%20Thai%20%20Charlotte%20NC,"Phở Cali Thai  Charlotte NC (specials OR ""happy hour"" OR menu OR tacos OR wings)",
Phở Ngon,,,,,,https://www.google.com/maps/search/?api=1&query=Ph%E1%BB%9F%20Ngon%20%20Charlotte%20NC,"Phở Ngon  Charlotte NC (specials OR ""happy hour"" OR menu OR tacos OR wings)",
7th Restaurant & Lounge,321 North Caldwell Street,,,,,https://www.google.com/maps/search/?api=1&query=7th%20Restaurant%20%26%20Lounge%20321%20North%20Caldwell%20Street%20Charlotte%20NC,"7th Restaurant & Lounge 321 North Caldwell Street Charlotte NC (specials OR ""happy hour"" OR menu OR tacos OR wings)",
Chinese Fast Food,,,,,,https://www.google.com/maps/search/?api=1&query=Chinese%20Fast%20Food%20%20Charlotte%20NC,"Chinese Fast Food  Charlotte NC (specials OR ""happy hour"" OR menu OR tacos OR wings)",
Popeyes,4050 North Tryon Street,28206,https://www.popeyes.com/store-locator/store/restaurant_85266,true,https://www.popeyes.com/robots.txt,https://www.google.com/maps/search/?api=1&query=Popeyes%203318%20Wilkinson%20Boulevard%20Charlotte%20NC,"Popeyes 3318 Wilkinson Boulevard Charlotte NC (specials OR ""happy hour"" OR menu OR tacos OR wings)",
Sushi Queen,,,,,,https://www.google.com/maps/search/?api=1&query=Sushi%20Queen%20%20Charlotte%20NC,"Sushi Queen  Charlotte NC (specials OR ""happy hour"" OR menu OR tacos OR wings)",
Smashburger,,,,,,https://www.google.com/maps/search/?api=1&query=Smashburger%20%20Charlotte%20NC,"Smashburger  Charlotte NC (specials OR ""happy hour"" OR menu OR tacos OR wings)",
Pit Road Bar & Grill,2330 Tipton Drive,28206,,,,https://www.google.com/maps/search/?api=1&query=Pit%20Road%20Bar%20%26%20Grill%202330%20Tipton%20Drive%20Charlotte%20NC,"Pit Road Bar & Grill 2330 Tipton Drive Charlotte NC (specials OR ""happy hour"" OR menu OR tacos OR wings)",
Free Range Brewing,301 Camp Road,28206,,,,https://www.google.com/maps/search/?api=1&query=Free%20Range%20Brewing%20301%20Camp%20Road%20Charlotte%20NC,"Free Range Brewing 301 Camp Road Charlotte NC (specials OR ""happy hour"" OR menu OR tacos OR wings)",
Eggroll Company,301 Camp Road,28206,https://www.babeandbutcher.com/,,,https://www.google.com/maps/search/?api=1&query=Eggroll%20Company%201801%20North%20Graham%20Street%20Charlotte%20NC,"Eggroll Company 1801 North Graham Street Charlotte NC (specials OR ""happy hour"" OR menu OR tacos OR wings)",
Negril Social,,,,,,https://www.google.com/maps/search/?api=1&query=Negril%20Social%20%20Charlotte%20NC,"Negril Social  Charlotte NC (specials OR ""happy hour"" OR menu OR tacos OR wings)",
Surefire Grill,301 Camp Road,28206,,,,https://www.google.com/maps/search/?api=1&query=Surefire%20Grill%20301%20Camp%20Road%20Charlotte%20NC,"Surefire Grill 301 Camp Road Charlotte NC (specials OR ""happy hour"" OR menu OR tacos OR wings)",
Chick-fil-A,,,https://www.chick-fil-a.com/locations/nc/101-south-tryon-street,false,https://www.chick-fil-a.com/robots.txt,https://www.google.com/maps/search/?api=1&query=Chick-fil-A%20101%20South%20Tryon%20Street%20Charlotte%20NC,"Chick-fil-A 101 South Tryon Street Charlotte NC (specials OR ""happy hour"" OR menu OR tacos OR wings)",
Bisonte Pizza Company,,,,,,https://www.google.com/maps/search/?api=1&query=Bisonte%20Pizza%20Company%20%20Charlotte%20NC,"Bisonte Pizza Company  Charlotte NC (specials OR ""happy hour"" OR menu OR tacos OR wings)",
Pub at Gateway,,,,,,https://www.google.com/maps/search/?api=1&query=Pub%20at%20Gateway%20%20Charlotte%20NC,"Pub at Gateway  Charlotte NC (specials OR ""happy hour"" OR menu OR tacos OR wings)",
Sithara Cafe,,,,,,https://www.google.com/maps/search/?api=1&query=Sithara%20Cafe%20%20Charlotte%20NC,"Sithara Cafe  Charlotte NC (specials OR ""happy hour"" OR menu OR tacos OR wings)",
Cedar Street Tavern,,,,,,https://www.google.com/maps/search/?api=1&query=Cedar%20Street%20Tavern%20%20Charlotte%20NC,"Cedar Street Tavern  Charlotte NC (specials OR ""happy hour"" OR menu OR tacos OR wings)",
Bytes Cafe,,,,,,https://www.google.com/maps/search/?api=1&query=Bytes%20Cafe%20%20Charlotte%20NC,"Bytes Cafe  Charlotte NC (specials OR ""happy hour"" OR menu OR tacos OR wings)",
Chopt,8022 Providence Road,,,,,https://www.google.com/maps/search/?api=1&query=Chopt%208022%20Providence%20Road%20Charlotte%20NC,"Chopt 8022 Providence Road Charlotte NC (specials OR ""happy hour"" OR menu OR tacos OR wings)",
Eggroll Company,1801 North Graham Street,28206,,,,https://www.google.com/maps/search/?api=1&query=Eggroll%20Company%201801%20North%20Graham%20Street%20Charlotte%20NC,"Eggroll Company 1801 North Graham Street Charlotte NC (specials OR ""happy hour"" OR menu OR tacos OR wings)",
Blasian Asian Way,1801 North Graham Street,28206,https://blasianasianway.godaddysites.com/menu,false,https://blasianasianway.godaddysites.com/robots.txt,https://www.google.com/maps/search/?api=1&query=Blasian%20Asian%20Way%201801%20North%20Graham%20Street%20Charlotte%20NC,"Blasian Asian Way 1801 North Graham Street Charlotte NC (specials OR ""happy hour"" OR menu OR tacos OR wings)",
Johnny Brusco's New York Style Pizza,9515 Riverbend Village Drive,28216,,,,https://www.google.com/maps/search/?api=1&query=Johnny%20Brusco's%20New%20York%20Style%20Pizza%209515%20Riverbend%20Village%20Drive%20Charlotte%20NC,"Johnny Brusco's New York Style Pizza 9515 Riverbend Village Drive Charlotte NC (specials OR ""happy hour"" OR menu OR tacos OR wings)",
Jazzy Cheesecakes,9402 Northlake West Drive,28216,,,,https://www.google.com/maps/search/?api=1&query=Jazzy%20Cheesecakes%209402%20Northlake%20West%20Drive%20Charlotte%20NC,"Jazzy Cheesecakes 9402 Northlake West Drive Charlotte NC (specials OR ""happy hour"" OR menu OR tacos OR wings)",
Edomae Sushi & Hibachi,9739 Northlake Centre Parkway,28216,,,,https://www.google.com/maps/search/?api=1&query=Edomae%20Sushi%20%26%20Hibachi%209739%20Northlake%20Centre%20Parkway%20Charlotte%20NC,"Edomae Sushi & Hibachi 9739 Northlake Centre Parkway Charlotte NC (specials OR ""happy hour"" OR menu OR tacos OR wings)",
Tea Fusion Cafe,440 East McCullough Drive,28262,,,,https://www.google.com/maps/search/?api=1&query=Tea%20Fusion%20Cafe%20440%20East%20McCullough%20Drive%20Charlotte%20NC,"Tea Fusion Cafe 440 East McCullough Drive Charlotte NC (specials OR ""happy hour"" OR menu OR tacos OR wings)",
Crackin' Crawfish,440 East McCullough Drive,28262,,,,https://www.google.com/maps/search/?api=1&query=Crackin'%20Crawfish%20440%20East%20McCullough%20Drive%20Charlotte%20NC,"Crackin' Crawfish 440 East McCullough Drive Charlotte NC (specials OR ""happy hour"" OR menu OR tacos OR wings)",
Azteca Mexican Resturant,7240 Smith Corners Boulevard,28269,,,,https://www.google.com/maps/search/?api=1&query=Azteca%20Mexican%20Resturant%207240%20Smith%20Corners%20Boulevard%20Charlotte%20NC,"Azteca Mexican Resturant 7240 Smith Corners Boulevard Charlotte NC (specials OR ""happy hour"" OR menu OR tacos OR wings)",
Boiling Pot,7010 Smith Corners Boulevard,28269,https://boilingpotnc.com/,false,https://boilingpotnc.com/robots.txt,https://www.google.com/maps/search/?api=1&query=Boiling%20Pot%207010%20Smith%20Corners%20Boulevard%20Charlotte%20NC,"Boiling Pot 7010 Smith Corners Boulevard Charlotte NC (specials OR ""happy hour"" OR menu OR tacos OR wings)",
Caribou Coffee,,,,,,https://www.google.com/maps/search/?api=1&query=Caribou%20Coffee%20%20Charlotte%20NC,"Caribou Coffee  Charlotte NC (specials OR ""happy hour"" OR menu OR tacos OR wings)",
East Coast Wings +Grill,9711 Northlake Centre Parkway,28216,,,,https://www.google.com/maps/search/?api=1&query=East%20Coast%20Wings%20%2BGrill%209711%20Northlake%20Centre%20Parkway%20Charlotte%20NC,"East Coast Wings +Grill 9711 Northlake Centre Parkway Charlotte NC (specials OR ""happy hour"" OR menu OR tacos OR wings)",
Pasta & Provisions,,,,,,https://www.google.com/maps/search/?api=1&query=Pasta%20%26%20Provisions%20%20Charlotte%20NC,"Pasta & Provisions  Charlotte NC (specials OR ""happy hour"" OR menu OR tacos OR wings)",
Penn Station,,,,,,https://www.google.com/maps/search/?api=1&query=Penn%20Station%20%20Charlotte%20NC,"Penn Station  Charlotte NC (specials OR ""happy hour"" OR menu OR tacos OR wings)",
Fuzzy's Taco Shop,,,,,,https://www.google.com/maps/search/?api=1&query=Fuzzy's%20Taco%20Shop%20%20Charlotte%20NC,"Fuzzy's Taco Shop  Charlotte NC (specials OR ""happy hour"" OR menu OR tacos OR wings)",
Clean Juice,,,,,,https://www.google.com/maps/search/?api=1&query=Clean%20Juice%20%20Charlotte%20NC,"Clean Juice  Charlotte NC (specials OR ""happy hour"" OR menu OR tacos OR wings)",
Sensi,,,,,,https://www.google.com/maps/search/?api=1&query=Sensi%20%20Charlotte%20NC,"Sensi  Charlotte NC (specials OR ""happy hour"" OR menu OR tacos OR wings)",
Tandur Indian Kitchen,,,,,,https://www.google.com/maps/search/?api=1&query=Tandur%20Indian%20Kitchen%20%20Charlotte%20NC,"Tandur Indian Kitchen  Charlotte NC (specials OR ""happy hour"" OR menu OR tacos OR wings)",
McAlister's Deli,4830 Berewick Town Center Drive,28273,https://mcalistersdeli.com,,,https://www.google.com/maps/search/?api=1&query=McAlister's%20Deli%2015127%20Ballancroft%20Parkway%20Charlotte%20NC,"McAlister's Deli 15127 Ballancroft Parkway Charlotte NC (specials OR ""happy hour"" OR menu OR tacos OR wings)",
Black Moth Bar,1824 Statesville Ave,28206,,,,https://www.google.com/maps/search/?api=1&query=Black%20Moth%20Bar%201824%20Statesville%20Ave%20Charlotte%20NC,"Black Moth Bar 1824 Statesville Ave Charlotte NC (specials OR ""happy hour"" OR menu OR tacos OR wings)",
La Caseta,1801 North Graham Street,28206,https://www.lacasetaclt.com/,,https://www.lacasetaclt.com/robots.txt,https://www.google.com/maps/search/?api=1&query=La%20Caseta%201801%20North%20Graham%20Street%20Charlotte%20NC,"La Caseta 1801 North Graham Street Charlotte NC (specials OR ""happy hour"" OR menu OR tacos OR wings)",
Le Kebab Mediterranean Grill,350 East McCullough Drive,28262,https://www.lekebabgrill.com/,,https://www.lekebabgrill.com/robots.txt,https://www.google.com/maps/search/?api=1&query=Le%20Kebab%20Mediterranean%20Grill%20350%20East%20McCullough%20Drive%20Charlotte%20NC,"Le Kebab Mediterranean Grill 350 East McCullough Drive Charlotte NC (specials OR ""happy hour"" OR menu OR tacos OR wings)",
Sports Page Food & Spirits,8400 Bellhaven Boulevard,28216,,,,https://www.google.com/maps/search/?api=1&query=Sports%20Page%20Food%20%26%20Spirits%208400%20Bellhaven%20Boulevard%20Charlotte%20NC,"Sports Page Food & Spirits 8400 Bellhaven Boulevard Charlotte NC (specials OR ""happy hour"" OR menu OR tacos OR wings)",
Iron Dish Korean BBQ,9605 North Tryon Street,28262,,,,https://www.google.com/maps/search/?api=1&query=Iron%20Dish%20Korean%20BBQ%209605%20North%20Tryon%20Street%20Charlotte%20NC,"Iron Dish Korean BBQ 9605 North Tryon Street Charlotte NC (specials OR ""happy hour"" OR menu OR tacos OR wings)",
Popeyes,3318 Wilkinson Boulevard,28208,https://www.popeyes.com/store-locator/store/restaurant_84795,true,https://www.popeyes.com/robots.txt,https://www.google.com/maps/search/?api=1&query=Popeyes%203318%20Wilkinson%20Boulevard%20Charlotte%20NC,"Popeyes 3318 Wilkinson Boulevard Charlotte NC (specials OR ""happy hour"" OR menu OR tacos OR wings)",
East Coast Wings + Grill,,,,,,https://www.google.com/maps/search/?api=1&query=East%20Coast%20Wings%20%2B%20Grill%20%20Charlotte%20NC,"East Coast Wings + Grill  Charlotte NC (specials OR ""happy hour"" OR menu OR tacos OR wings)",
Soul Miner's Garden,1801 North Graham Street,20206,https://www.soulminersgardenfoodtruck.com/,,https://www.soulminersgardenfoodtruck.com/robots.txt,https://www.google.com/maps/search/?api=1&query=Soul%20Miner's%20Garden%201801%20North%20Graham%20Street%20Charlotte%20NC,"Soul Miner's Garden 1801 North Graham Street Charlotte NC (specials OR ""happy hour"" OR menu OR tacos OR wings)",
Portofino's,,,,,,https://www.google.com/maps/search/?api=1&query=Portofino's%20%20Charlotte%20NC,"Portofino's  Charlotte NC (specials OR ""happy hour"" OR menu OR tacos OR wings)",
Chex Grill & Wings,,,https://chexgrill.com/,false,https://chexgrill.com/robots.txt,https://www.google.com/maps/search/?api=1&query=Chex%20Grill%20%26%20Wings%20%20Charlotte%20NC,"Chex Grill & Wings  Charlotte NC (specials OR ""happy hour"" OR menu OR tacos OR wings)",
Julia's Café & Books,1133 North Wendover Road,28211,https://www.juliascafe.org/,true,https://www.juliascafe.org/robots.txt,https://www.google.com/maps/search/?api=1&query=Julia's%20Caf%C3%A9%20%26%20Books%201133%20North%20Wendover%20Road%20Charlotte%20NC,"Julia's Café & Books 1133 North Wendover Road Charlotte NC (specials OR ""happy hour"" OR menu OR tacos OR wings)",
